Observer point at r[0]=1.262205e-01 AU
2.613409e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.622763e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.632117e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.641470e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.650824e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.660177e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.669529e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.678880e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.688230e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.697580e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.706930e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.716279e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.725626e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.734973e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.744319e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.753666e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.763012e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.772357e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.781701e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.791044e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.800387e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.809731e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.819073e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.828414e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.837754e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.847094e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.856434e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.865774e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.875112e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.884449e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.893786e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.903123e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.912460e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.921795e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.931130e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.940464e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.949798e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.959132e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.968465e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.977796e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.987128e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
2.996459e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.005790e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.015120e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.024449e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.033778e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.043106e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.052435e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.061762e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.071089e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.080415e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.089740e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.099066e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.108392e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.117716e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.127039e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.136362e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.145685e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.155008e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.164330e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.173650e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.182971e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.192291e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.201612e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.210931e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.220249e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.229567e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.238885e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.248203e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.257520e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.266836e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.276152e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.285467e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.294783e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.304098e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.313412e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.322725e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.332038e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.341351e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.350664e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.359975e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.369286e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.378597e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.387908e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.397219e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.406528e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.415837e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.425145e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.434454e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.443762e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.453070e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.462376e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.471683e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.480989e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.490296e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.499601e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.508905e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.518210e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.527514e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.536819e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.546122e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.555424e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.564727e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.574029e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.583332e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.592633e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.601933e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.611234e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.620534e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.629835e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.639134e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.648433e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.657731e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.667029e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.676328e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.685626e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.694922e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.704219e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.713515e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.722812e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.732108e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.741403e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.750697e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.759992e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.769287e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.778581e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.787874e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.797167e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.806460e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.815753e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.825045e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.834336e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.843628e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.852919e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.862210e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.871501e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.880790e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.890080e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.899370e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.908659e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.917948e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.927236e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.936524e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.945812e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.955100e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.964387e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.973673e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.982960e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
3.992246e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.001533e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.010818e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.020103e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.029388e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.038673e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.047957e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.057241e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.066525e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.075808e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.085092e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.094375e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.103657e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.112939e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.122221e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.131503e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.140785e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.150065e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.159346e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.168627e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.177908e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.187188e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.196467e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.205746e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.215025e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.224305e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.233584e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.242862e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.252140e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.261418e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.270696e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.279973e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.289250e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.298526e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.307803e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.317080e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.326356e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.335631e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.344906e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.354182e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.363457e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.372732e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.382006e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.391280e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.400555e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.409829e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.419102e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.428375e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.437648e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.446922e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.456194e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.465466e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.474738e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.484010e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.493283e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.502554e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.511825e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.521096e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.530367e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.539638e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.548908e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.558177e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.567447e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.576718e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.585987e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.595256e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.604525e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.613794e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.623063e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.632331e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.641599e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.650867e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.660135e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.669403e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.678670e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.687937e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.697204e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.706471e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.715738e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.725004e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.734270e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.743536e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.752802e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.762068e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.771333e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.780598e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.789863e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.799129e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.808393e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.817657e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.826922e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.836186e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.845450e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.854714e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.863977e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.873241e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.882505e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.891768e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.901030e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.910293e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.919556e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.928818e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.938080e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.947342e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.956604e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.965866e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.975128e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.984389e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
4.993650e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.002911e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.012173e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.021433e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.030694e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.039954e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.049215e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.058475e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.067735e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.076994e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.086254e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.095514e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.104774e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.114033e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.123292e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.132551e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.141810e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.151069e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.160327e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.169585e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.178844e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.188102e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.197360e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.206617e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.215875e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.225133e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.234391e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.243648e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.252905e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
5.262162e-04 3.000000e+02 6.000000e+02 1.000000e+06 4.000000e+02 8.314473e+06
